timestamp,id_asset,close
2017-08-17,1,4285.08
2017-08-18,1,4108.37
2017-08-19,1,4139.98
2017-08-20,1,4086.29
2017-08-21,1,4016.0
2017-08-22,1,4040.0
2017-08-23,1,4114.01
2017-08-24,1,4316.01
2017-08-25,1,4280.68
2017-08-26,1,4337.44
2017-08-27,1,4310.01
2017-08-28,1,4386.69
2017-08-29,1,4587.48
2017-08-30,1,4555.14
2017-08-31,1,4724.89
2017-09-01,1,4834.91
2017-09-02,1,4472.14
2017-09-03,1,4509.08
2017-09-04,1,4100.11
2017-09-05,1,4366.47
2017-09-06,1,4619.77
2017-09-07,1,4691.61
2017-09-08,1,4282.8
2017-09-09,1,4258.81
2017-09-10,1,4130.37
2017-09-11,1,4208.47
2017-09-12,1,4163.72
2017-09-13,1,3944.69
2017-09-14,1,3189.02
2017-09-15,1,3700.0
2017-09-16,1,3714.95
2017-09-17,1,3699.99
2017-09-18,1,4035.01
2017-09-19,1,3910.04
2017-09-20,1,3900.0
2017-09-21,1,3609.99
2017-09-22,1,3595.87
2017-09-23,1,3780.0
2017-09-24,1,3660.02
2017-09-25,1,3920.75
2017-09-26,1,3882.35
2017-09-27,1,4193.0
2017-09-28,1,4174.5
2017-09-29,1,4174.69
2017-09-30,1,4378.51
2017-10-01,1,4378.48
2017-10-02,1,4380.0
2017-10-03,1,4310.0
2017-10-04,1,4208.59
2017-10-05,1,4292.43
2017-10-06,1,4369.0
2017-10-07,1,4423.0
2017-10-08,1,4640.0
2017-10-09,1,4786.95
2017-10-10,1,4783.06
2017-10-11,1,4821.43
2017-10-12,1,5430.0
2017-10-13,1,5649.98
2017-10-14,1,5869.99
2017-10-15,1,5709.99
2017-10-16,1,5760.02
2017-10-17,1,5595.0
2017-10-18,1,5512.06
2017-10-19,1,5683.9
2017-10-20,1,6010.01
2017-10-21,1,6024.97
2017-10-22,1,5950.02
2017-10-23,1,5915.93
2017-10-24,1,5477.03
2017-10-25,1,5689.99
2017-10-26,1,5861.77
2017-10-27,1,5768.83
2017-10-28,1,5719.64
2017-10-29,1,6169.98
2017-10-30,1,6120.5
2017-10-31,1,6463.0
2017-11-01,1,6753.98
2017-11-02,1,7019.98
2017-11-03,1,7115.04
2017-11-04,1,7357.09
2017-11-05,1,7345.01
2017-11-06,1,6960.12
2017-11-07,1,7064.04
2017-11-08,1,7303.0
2017-11-09,1,7079.99
2017-11-10,1,6506.98
2017-11-11,1,6245.05
2017-11-12,1,5811.03
2017-11-13,1,6465.99
2017-11-14,1,6574.99
2017-11-15,1,7240.06
2017-11-16,1,7864.5
2017-11-17,1,7699.19
2017-11-18,1,7761.94
2017-11-19,1,8038.0
2017-11-20,1,8212.0
2017-11-21,1,8119.51
2017-11-22,1,8205.92
2017-11-23,1,8019.99
2017-11-24,1,8138.0
2017-11-25,1,8700.01
2017-11-26,1,9128.02
2017-11-27,1,9650.0
2017-11-28,1,9896.8
2017-11-29,1,9687.88
2017-11-30,1,9838.96
2017-12-01,1,10782.99
2017-12-02,1,10890.01
2017-12-03,1,11165.41
2017-12-04,1,11579.0
2017-12-05,1,11699.99
2017-12-06,1,13550.05
2017-12-07,1,16599.0
2017-12-08,1,15880.0
2017-12-09,1,14656.07
2017-12-10,1,14899.98
2017-12-11,1,16587.97
2017-12-12,1,16349.99
2017-12-13,1,16033.29
2017-12-14,1,16334.98
2017-12-15,1,17539.83
2017-12-16,1,19102.66
2017-12-17,1,18860.02
2017-12-18,1,18856.25
2017-12-19,1,17295.2
2017-12-20,1,16488.98
2017-12-21,1,15492.64
2017-12-22,1,13326.61
2017-12-23,1,13300.0
2017-12-24,1,13500.0
2017-12-25,1,13699.34
2017-12-26,1,15689.01
2017-12-27,1,15459.99
2017-12-28,1,14182.11
2017-12-29,1,14378.9
2017-12-30,1,12440.01
2017-12-31,1,13716.36
2018-01-01,1,13380.0
2018-01-02,1,14675.11
2018-01-03,1,14919.51
2018-01-04,1,15059.54
2018-01-05,1,16960.39
2018-01-06,1,17069.79
2018-01-07,1,16150.03
2018-01-08,1,14902.54
2018-01-09,1,14400.0
2018-01-10,1,14907.09
2018-01-11,1,13238.78
2018-01-12,1,13740.01
2018-01-13,1,14210.0
2018-01-14,1,13474.99
2018-01-15,1,13539.93
2018-01-16,1,10900.0
2018-01-17,1,10988.79
2018-01-18,1,10961.97
2018-01-19,1,11474.98
2018-01-20,1,12799.94
2018-01-21,1,11530.0
2018-01-22,1,10760.05
2018-01-23,1,10799.18
2018-01-24,1,11349.99
2018-01-25,1,11175.27
2018-01-26,1,11089.0
2018-01-27,1,11491.0
2018-01-28,1,11879.95
2018-01-29,1,11251.0
2018-01-30,1,10237.51
2018-01-31,1,10285.1
2018-02-01,1,9224.52
2018-02-02,1,8873.03
2018-02-03,1,9199.96
2018-02-04,1,8184.81
2018-02-05,1,6939.99
2018-02-06,1,7652.14
2018-02-07,1,7599.0
2018-02-08,1,7784.02
2018-02-09,1,8683.92
2018-02-10,1,8533.98
2018-02-11,1,8063.88
2018-02-12,1,8903.0
2018-02-13,1,8539.9
2018-02-14,1,9449.99
2018-02-15,1,10000.09
2018-02-16,1,10159.98
2018-02-17,1,11039.55
2018-02-18,1,10383.43
2018-02-19,1,11153.0
2018-02-20,1,11200.99
2018-02-21,1,10437.6
2018-02-22,1,9811.04
2018-02-23,1,10131.04
2018-02-24,1,9694.51
2018-02-25,1,9590.0
2018-02-26,1,10324.0
2018-02-27,1,10569.04
2018-02-28,1,10326.76
2018-03-01,1,10920.0
2018-03-02,1,11039.0
2018-03-03,1,11464.48
2018-03-04,1,11515.0
2018-03-05,1,11454.0
2018-03-06,1,10716.48
2018-03-07,1,9910.0
2018-03-08,1,9271.64
2018-03-09,1,9227.0
2018-03-10,1,8770.22
2018-03-11,1,9533.57
2018-03-12,1,9131.34
2018-03-13,1,9150.0
2018-03-14,1,8170.0
2018-03-15,1,8240.98
2018-03-16,1,8260.0
2018-03-17,1,7824.8
2018-03-18,1,8189.99
2018-03-19,1,8600.0
2018-03-20,1,8909.98
2018-03-21,1,8885.0
2018-03-22,1,8722.9
2018-03-23,1,8898.03
2018-03-24,1,8546.86
2018-03-25,1,8470.15
2018-03-26,1,8134.23
2018-03-27,1,7795.51
2018-03-28,1,7949.3
2018-03-29,1,7090.14
2018-03-30,1,6840.23
2018-03-31,1,6923.91
2018-04-01,1,6813.01
2018-04-02,1,7056.0
2018-04-03,1,7405.21
2018-04-04,1,6796.1
2018-04-05,1,6770.76
2018-04-06,1,6601.39
2018-04-07,1,6895.8
2018-04-08,1,7018.0
2018-04-09,1,6782.72
2018-04-10,1,6843.9
2018-04-11,1,6953.79
2018-04-12,1,7923.0
2018-04-13,1,7877.41
2018-04-14,1,7999.01
2018-04-15,1,8355.0
2018-04-16,1,8064.92
2018-04-17,1,7885.02
2018-04-18,1,8173.0
2018-04-19,1,8278.0
2018-04-20,1,8856.98
2018-04-21,1,8915.31
2018-04-22,1,8787.02
2018-04-23,1,8934.01
2018-04-24,1,9619.99
2018-04-25,1,8869.99
2018-04-26,1,9266.0
2018-04-27,1,8915.35
2018-04-28,1,9348.0
2018-04-29,1,9419.0
2018-04-30,1,9246.01
2018-05-01,1,9071.48
2018-05-02,1,9247.84
2018-05-03,1,9750.0
2018-05-04,1,9713.99
2018-05-05,1,9864.0
2018-05-06,1,9659.01
2018-05-07,1,9365.0
2018-05-08,1,9187.56
2018-05-09,1,9310.0
2018-05-10,1,9002.2
2018-05-11,1,8400.0
2018-05-12,1,8465.94
2018-05-13,1,8679.71
2018-05-14,1,8663.34
2018-05-15,1,8462.0
2018-05-16,1,8330.0
2018-05-17,1,8041.46
2018-05-18,1,8239.81
2018-05-19,1,8233.49
2018-05-20,1,8526.98
2018-05-21,1,8381.24
2018-05-22,1,7977.11
2018-05-23,1,7501.95
2018-05-24,1,7575.01
2018-05-25,1,7457.0
2018-05-26,1,7333.96
2018-05-27,1,7338.99
2018-05-28,1,7099.0
2018-05-29,1,7461.29
2018-05-30,1,7375.96
2018-05-31,1,7485.01
2018-06-01,1,7521.01
2018-06-02,1,7640.03
2018-06-03,1,7714.26
2018-06-04,1,7487.0
2018-06-05,1,7625.0
2018-06-06,1,7658.84
2018-06-07,1,7691.08
2018-06-08,1,7603.44
2018-06-09,1,7491.73
2018-06-10,1,6764.99
2018-06-11,1,6872.0
2018-06-12,1,6530.0
2018-06-13,1,6292.78
2018-06-14,1,6635.98
2018-06-15,1,6388.9
2018-06-16,1,6483.98
2018-06-17,1,6449.61
2018-06-18,1,6712.46
2018-06-19,1,6741.21
2018-06-20,1,6761.51
2018-06-21,1,6718.84
2018-06-22,1,6045.0
2018-06-23,1,6149.98
2018-06-24,1,6136.97
2018-06-25,1,6252.0
2018-06-26,1,6070.78
2018-06-27,1,6133.73
2018-06-28,1,5853.98
2018-06-29,1,6197.92
2018-06-30,1,6390.07
2018-07-01,1,6356.81
2018-07-02,1,6615.29
2018-07-03,1,6513.86
2018-07-04,1,6586.98
2018-07-05,1,6529.2
2018-07-06,1,6609.78
2018-07-07,1,6756.98
2018-07-08,1,6712.1
2018-07-09,1,6662.12
2018-07-10,1,6296.91
2018-07-11,1,6378.07
2018-07-12,1,6250.57
2018-07-13,1,6214.57
2018-07-14,1,6251.99
2018-07-15,1,6353.01
2018-07-16,1,6723.35
2018-07-17,1,7317.44
2018-07-18,1,7381.9
2018-07-19,1,7466.21
2018-07-20,1,7337.53
2018-07-21,1,7398.78
2018-07-22,1,7394.79
2018-07-23,1,7721.01
2018-07-24,1,8397.24
2018-07-25,1,8175.64
2018-07-26,1,7920.0
2018-07-27,1,8188.57
2018-07-28,1,8225.04
2018-07-29,1,8211.0
2018-07-30,1,8173.92
2018-07-31,1,7730.93
2018-08-01,1,7604.58
2018-08-02,1,7525.71
2018-08-03,1,7418.78
2018-08-04,1,7009.84
2018-08-05,1,7024.19
2018-08-06,1,6934.82
2018-08-07,1,6720.06
2018-08-08,1,6285.0
2018-08-09,1,6529.79
2018-08-10,1,6144.01
2018-08-11,1,6232.35
2018-08-12,1,6308.33
2018-08-13,1,6246.35
2018-08-14,1,6188.08
2018-08-15,1,6267.16
2018-08-16,1,6311.75
2018-08-17,1,6584.49
2018-08-18,1,6387.96
2018-08-19,1,6477.53
2018-08-20,1,6254.84
2018-08-21,1,6480.0
2018-08-22,1,6360.89
2018-08-23,1,6525.01
2018-08-24,1,6681.64
2018-08-25,1,6733.64
2018-08-26,1,6700.0
2018-08-27,1,6908.64
2018-08-28,1,7076.11
2018-08-29,1,7031.22
2018-08-30,1,6984.84
2018-08-31,1,7011.21
2018-09-01,1,7200.01
2018-09-02,1,7302.01
2018-09-03,1,7263.02
2018-09-04,1,7359.06
2018-09-05,1,6700.0
2018-09-06,1,6516.01
2018-09-07,1,6395.54
2018-09-08,1,6185.05
2018-09-09,1,6250.81
2018-09-10,1,6312.0
2018-09-11,1,6294.91
2018-09-12,1,6338.62
2018-09-13,1,6487.38
2018-09-14,1,6476.63
2018-09-15,1,6514.96
2018-09-16,1,6505.0
2018-09-17,1,6248.69
2018-09-18,1,6336.45
2018-09-19,1,6391.89
2018-09-20,1,6492.0
2018-09-21,1,6759.02
2018-09-22,1,6723.05
2018-09-23,1,6708.0
2018-09-24,1,6581.39
2018-09-25,1,6447.54
2018-09-26,1,6465.12
2018-09-27,1,6689.13
2018-09-28,1,6634.58
2018-09-29,1,6596.38
2018-09-30,1,6626.57
2018-10-01,1,6611.61
2018-10-02,1,6525.79
2018-10-03,1,6510.0
2018-10-04,1,6593.79
2018-10-05,1,6635.65
2018-10-06,1,6594.27
2018-10-07,1,6615.26
2018-10-08,1,6673.01
2018-10-09,1,6656.61
2018-10-10,1,6631.0
2018-10-11,1,6252.68
2018-10-12,1,6298.01
2018-10-13,1,6332.93
2018-10-14,1,6339.34
2018-10-15,1,6752.5
2018-10-16,1,6759.27
2018-10-17,1,6740.89
2018-10-18,1,6618.96
2018-10-19,1,6528.88
2018-10-20,1,6588.4
2018-10-21,1,6590.11
2018-10-22,1,6581.2
2018-10-23,1,6553.51
2018-10-24,1,6565.5
2018-10-25,1,6528.09
2018-10-26,1,6538.63
2018-10-27,1,6505.6
2018-10-28,1,6489.93
2018-10-29,1,6344.5
2018-10-30,1,6330.87
2018-10-31,1,6371.93
2018-11-01,1,6410.0
2018-11-02,1,6433.98
2018-11-03,1,6387.09
2018-11-04,1,6485.85
2018-11-05,1,6468.99
2018-11-06,1,6519.11
2018-11-07,1,6578.46
2018-11-08,1,6479.84
2018-11-09,1,6419.99
2018-11-10,1,6433.05
2018-11-11,1,6449.81
2018-11-12,1,6453.07
2018-11-13,1,6457.66
2018-11-14,1,5922.41
2018-11-15,1,5753.4
2018-11-16,1,5655.94
2018-11-17,1,5628.29
2018-11-18,1,5662.0
2018-11-19,1,4910.03
2018-11-20,1,4558.86
2018-11-21,1,4661.07
2018-11-22,1,4370.0
2018-11-23,1,4420.61
2018-11-24,1,3932.44
2018-11-25,1,4085.78
2018-11-26,1,3862.2
2018-11-27,1,3875.21
2018-11-28,1,4264.85
2018-11-29,1,4295.84
2018-11-30,1,4041.32
2018-12-01,1,4190.02
2018-12-02,1,4161.01
2018-12-03,1,3884.01
2018-12-04,1,3951.64
2018-12-05,1,3769.84
2018-12-06,1,3508.75
2018-12-07,1,3403.55
2018-12-08,1,3410.93
2018-12-09,1,3545.37
2018-12-10,1,3432.88
2018-12-11,1,3380.39
2018-12-12,1,3445.0
2018-12-13,1,3302.06
2018-12-14,1,3224.17
2018-12-15,1,3211.72
2018-12-16,1,3228.67
2018-12-17,1,3509.08
2018-12-18,1,3652.98
2018-12-19,1,3662.22
2018-12-20,1,4049.62
2018-12-21,1,3838.66
2018-12-22,1,3948.91
2018-12-23,1,3929.71
2018-12-24,1,4008.01
2018-12-25,1,3745.79
2018-12-26,1,3777.74
2018-12-27,1,3567.91
2018-12-28,1,3839.26
2018-12-29,1,3695.32
2018-12-30,1,3801.91
2018-12-31,1,3702.9
2019-01-01,1,3797.14
2019-01-02,1,3858.56
2019-01-03,1,3766.78
2019-01-04,1,3792.01
2019-01-05,1,3770.96
2019-01-06,1,3987.6
