id_asset,timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2,2017-07-30,0.076009,0.076684,0.069876,0.070109,12989.765,2017-07-30 23:59:59.999,952.079687,13038,6641.977,486.80260453,0.0
2,2017-07-31,0.070406,0.073341,0.06759,0.072484,12029.45,2017-07-31 23:59:59.999,857.24421228,12674,6058.304,431.74541787,0.0
2,2017-08-01,0.072459,0.08526,0.07237,0.083568,13623.227,2017-08-01 23:59:59.999,1070.58897241,12474,6716.243,527.65028424,0.0
2,2017-08-02,0.083568,0.084967,0.07963,0.08016,13678.63,2017-08-02 23:59:59.999,1115.12601961,13297,6878.69,560.98509007,0.0
2,2017-08-03,0.080168,0.083795,0.078277,0.078965,11389.116,2017-08-03 23:59:59.999,919.3144725,12318,5792.358,467.60784097,0.0
2,2017-08-04,0.078965,0.08071,0.076332,0.076475,12523.985,2017-08-04 23:59:59.999,981.51828688,13124,6230.743,488.40851988,0.0
2,2017-08-05,0.076563,0.079322,0.071325,0.07916,12348.255,2017-08-05 23:59:59.999,944.28885525,12351,6213.194,474.98887142,0.0
2,2017-08-06,0.07916,0.083151,0.07851,0.081029,13069.284,2017-08-06 23:59:59.999,1052.56125721,13121,6764.025,544.75007561,0.0
2,2017-08-07,0.081029,0.082475,0.079547,0.081171,13667.775,2017-08-07 23:59:59.999,1107.69611104,13657,6659.372,539.81376919,0.0
2,2017-08-08,0.081171,0.087444,0.078,0.085296,14885.592,2017-08-08 23:59:59.999,1225.48669378,12549,7767.231,638.81585555,0.0
2,2017-08-09,0.085331,0.093578,0.080372,0.083159,15503.613,2017-08-09 23:59:59.999,1367.06462099,13223,7853.827,692.24501656,0.0
2,2017-08-10,0.083303,0.09092,0.082489,0.084466,16483.655,2017-08-10 23:59:59.999,1447.36742932,14600,7863.004,690.44771889,0.0
2,2017-08-11,0.084613,0.087178,0.083167,0.084941,18017.655,2017-08-11 23:59:59.999,1536.48833639,19466,8574.35,731.14751485,0.0
2,2017-08-12,0.08495,0.087601,0.08001,0.080163,15210.946,2017-08-12 23:59:59.999,1274.94670235,15661,7546.025,632.38789867,0.0
2,2017-08-13,0.080182,0.080459,0.068007,0.073824,20955.915,2017-08-13 23:59:59.999,1533.75840576,20875,10336.51,755.85995852,0.0
2,2017-08-14,0.07385,0.079911,0.068535,0.070899,28508.69,2017-08-14 23:59:59.999,2068.81079592,29214,12371.913,895.36873599,0.0
2,2017-08-15,0.070899,0.0752,0.066161,0.069395,28889.165,2017-08-15 23:59:59.999,2022.91292395,22507,12518.131,876.20248789,0.0
2,2017-08-16,0.069395,0.076669,0.06831,0.069743,22035.269,2017-08-16 23:59:59.999,1572.47841719,21235,9693.439,691.48619731,0.0
1,2017-08-17,4261.48,4485.39,4200.74,4285.08,795.150377,2017-08-17 23:59:59.999,3454770.05073206,3427,616.248541,2678216.40060401,0.0
2,2017-08-17,0.069735,0.072254,0.068077,0.070479,24002.431,2017-08-17 23:59:59.999,1686.62915217,21902,11539.092,810.8125656,0.0
3,2017-08-17,301.13,312.18,298.0,302.0,7030.71034,2017-08-17 23:59:59.999,2154655.3003566,4522,6224.58999,1908705.3685302,0.0
1,2017-08-18,4285.08,4371.52,3938.77,4108.37,1199.888264,2017-08-18 23:59:59.999,5086958.30617151,5233,972.86871,4129123.31651808,0.0
2,2017-08-18,0.070479,0.073005,0.069565,0.071433,29861.756,2017-08-18 23:59:59.999,2119.4724845,24863,13550.898,961.63183257,0.0
3,2017-08-18,302.0,311.79,283.94,293.96,9537.84646,2017-08-18 23:59:59.999,2858946.5093539,5658,7452.43542,2240813.2612264,0.0
1,2017-08-19,4108.37,4184.69,3850.0,4139.98,381.309763,2017-08-19 23:59:59.999,1549483.73542151,2153,274.336042,1118001.87008735,0.0
2,2017-08-19,0.071187,0.073741,0.069925,0.070036,19918.665,2017-08-19 23:59:59.999,1423.13687305,17925,9557.496,683.21015383,0.0
3,2017-08-19,293.31,299.9,278.0,290.91,2146.19773,2017-08-19 23:59:59.999,620022.5898617,1795,1537.9755,444713.6122086,0.0
1,2017-08-20,4120.98,4211.08,4032.62,4086.29,467.083022,2017-08-20 23:59:59.999,1930364.39032646,2321,376.795947,1557401.3337373,0.0
2,2017-08-20,0.070347,0.073,0.069,0.072198,22530.294,2017-08-20 23:59:59.999,1604.55621322,25211,10076.751,718.12849409,0.0
3,2017-08-20,289.41,300.53,282.85,299.1,2510.13871,2017-08-20 23:59:59.999,742847.8945599,2038,2186.68739,647506.0620205,0.0
1,2017-08-21,4069.13,4119.62,3911.79,4016.0,691.74306,2017-08-21 23:59:59.999,2797231.71402728,3972,557.356107,2255662.55315837,0.0
2,2017-08-21,0.072198,0.088658,0.071509,0.08052,48283.416,2017-08-21 23:59:59.999,3853.92734961,38628,23734.14,1891.11375598,0.0
3,2017-08-21,299.1,346.52,294.6,323.29,5219.44542,2017-08-21 23:59:59.999,1689472.341214,3925,4004.19967,1297977.4231142,0.0
1,2017-08-22,4016.0,4104.82,3400.0,4040.0,966.684858,2017-08-22 23:59:59.999,3752505.77214051,6494,423.995181,1637188.36934226,0.0
2,2017-08-22,0.080688,0.0845,0.07001,0.076825,42660.05,2017-08-22 23:59:59.999,3403.45228003,37676,20201.663,1614.02561432,0.0
3,2017-08-22,321.04,330.41,144.21,309.8,7956.35088,2017-08-22 23:59:59.999,2454425.8033137,6577,4433.78132,1364472.488333,0.0
1,2017-08-23,4040.0,4265.8,4013.89,4114.01,1001.136565,2017-08-23 23:59:59.999,4148686.46581968,8629,309.419092,1293567.09519463,0.0
2,2017-08-23,0.076794,0.079689,0.074164,0.07706,41661.392,2017-08-23 23:59:59.999,3190.72741408,39489,20838.571,1595.23480397,0.0
3,2017-08-23,312.25,324.99,309.41,315.74,8665.72569,2017-08-23 23:59:59.999,2753464.9450408,8540,2282.23633,728206.9176149,0.0
1,2017-08-24,4147.0,4371.68,4085.01,4316.01,787.418753,2017-08-24 23:59:59.999,3296476.41316476,6247,206.820412,868379.0641312,0.0
2,2017-08-24,0.07706,0.078649,0.074567,0.075339,44430.692,2017-08-24 23:59:59.999,3397.32062849,32387,22261.026,1701.70345517,0.0
3,2017-08-24,315.74,328.04,314.01,323.42,6753.27192,2017-08-24 23:59:59.999,2159417.1141537,6495,1901.90029,610929.1471679,0.0
1,2017-08-25,4316.01,4453.91,4247.48,4280.68,573.61274,2017-08-25 23:59:59.999,2484637.34936327,6554,100.097974,434577.13574645,0.0
2,2017-08-25,0.075302,0.0779,0.074742,0.076587,35690.377,2017-08-25 23:59:59.999,2730.55917422,27997,18864.971,1443.15919576,0.0
3,2017-08-25,323.42,338.28,323.42,327.24,7125.96962,2017-08-25 23:59:59.999,2354162.038294,7452,2595.82561,859314.6835184,0.0
1,2017-08-26,4280.71,4367.0,4212.41,4337.44,228.108068,2017-08-26 23:59:59.999,977865.7333321,2260,56.190141,241363.80050245,0.0
2,2017-08-26,0.076593,0.078708,0.075269,0.076647,31475.752,2017-08-26 23:59:59.999,2413.9001983,21898,16968.256,1301.70908479,0.0
3,2017-08-26,327.24,335.44,323.41,330.79,4877.68521,2017-08-26 23:59:59.999,1601994.3773166,4400,941.99655,311132.2631003,0.0
1,2017-08-27,4332.51,4400.0,4285.54,4310.01,350.692585,2017-08-27 23:59:59.999,1521580.06202557,3670,101.651358,442442.17937215,0.0
2,2017-08-27,0.076647,0.0826,0.075377,0.080436,36949.127,2017-08-27 23:59:59.999,2863.88871942,27862,20213.334,1567.03995873,0.0
3,2017-08-27,332.18,348.13,330.73,348.13,4635.43715,2017-08-27 23:59:59.999,1554477.3581603,4973,1166.20029,392130.1151986,0.0
1,2017-08-28,4310.01,4399.82,4124.54,4386.69,603.841616,2017-08-28 23:59:59.999,2591660.52579953,4349,142.787782,612364.20611134,0.0
2,2017-08-28,0.080649,0.081884,0.078501,0.079632,28745.668,2017-08-28 23:59:59.999,2298.99136802,22410,15654.071,1252.20986331,0.0
3,2017-08-28,348.11,351.0,331.95,346.0,4279.1817,2017-08-28 23:59:59.999,1463758.1691041,4526,1114.26279,383473.9889103,0.0
1,2017-08-29,4353.65,4625.85,4313.55,4587.48,603.545028,2017-08-29 23:59:59.999,2682483.73582991,4159,143.442567,641982.02068658,0.0
2,2017-08-29,0.079632,0.084402,0.079037,0.081551,32574.221,2017-08-29 23:59:59.999,2646.16066127,27038,17225.969,1399.18224611,0.0
3,2017-08-29,347.0,377.6,346.0,374.7,3032.13425,2017-08-29 23:59:59.999,1102069.6205809,3265,923.16784,334768.8104693,0.0
1,2017-08-30,4564.52,4647.51,4416.01,4555.14,808.468771,2017-08-30 23:59:59.999,3683714.68666123,5551,196.062252,894620.23750883,0.0
2,2017-08-30,0.081551,0.085085,0.080776,0.0842,30766.059,2017-08-30 23:59:59.999,2552.04532987,26521,16740.835,1388.52362344,0.0
3,2017-08-30,374.7,393.71,362.05,385.93,4446.59608,2017-08-30 23:59:59.999,1679526.2125115,4812,1285.37799,487837.7447577,0.0
1,2017-08-31,4555.14,4745.42,4555.14,4724.89,556.956802,2017-08-31 23:59:59.999,2579878.72401184,4161,131.947325,614342.53390234,0.0
2,2017-08-31,0.084032,0.084198,0.081598,0.081967,26520.598,2017-08-31 23:59:59.999,2195.58416369,21821,13622.224,1127.83984406,0.0
3,2017-08-31,384.64,389.36,377.78,384.79,4435.86855,2017-08-31 23:59:59.999,1704441.3942666,4574,1432.19381,550808.610884,0.0
1,2017-09-01,4689.89,4885.55,4654.88,4834.91,560.666366,2017-09-01 23:59:59.999,2665165.55924616,4000,118.660103,566254.43089734,0.0
2,2017-09-01,0.081967,0.084408,0.080015,0.080849,28097.572,2017-09-01 23:59:59.999,2304.83350874,28007,15142.462,1242.62642507,0.0
3,2017-09-01,386.44,394.39,383.18,388.46,4198.68434,2017-09-01 23:59:59.999,1635227.6137661,4124,1564.05531,609630.9497713,0.0
1,2017-09-02,4796.16,4939.19,4286.87,4472.14,929.148595,2017-09-02 23:59:59.999,4257723.944817,7475,379.199863,1738334.08541735,0.0
2,2017-09-02,0.080849,0.08274,0.073861,0.076396,32502.566,2017-09-02 23:59:59.999,2516.50876939,33563,16709.197,1293.33206464,0.0
3,2017-09-02,388.58,394.32,320.08,343.14,8240.32724,2017-09-02 23:59:59.999,2904008.4613861,8217,2460.66776,868487.2833919,0.0
1,2017-09-03,4508.5,4714.76,4298.33,4509.08,691.216198,2017-09-03 23:59:59.999,3121052.75230181,6022,258.934536,1169644.69159694,0.0
2,2017-09-03,0.076396,0.07886,0.07374,0.075938,42102.842,2017-09-03 23:59:59.999,3203.02652891,44358,22606.977,1721.1331799,0.0
3,2017-09-03,343.56,367.28,320.08,341.77,5253.62211,2017-09-03 23:59:59.999,1801702.6178029,6153,2240.91753,767938.2521776,0.0
1,2017-09-04,4505.0,4527.49,3972.51,4100.11,1394.644614,2017-09-04 23:59:59.999,5909947.49008974,9317,578.600851,2460362.61291664,0.0
2,2017-09-04,0.076031,0.076071,0.065,0.07032,50413.571,2017-09-04 23:59:59.999,3570.09857989,45840,26631.602,1883.86810144,0.0
3,2017-09-04,339.29,344.55,267.94,283.77,6737.81061,2017-09-04 23:59:59.999,2002446.181802,7403,2954.16805,877011.1066647,0.0
1,2017-09-05,4106.97,4484.99,3603.0,4366.47,1228.938157,2017-09-05 23:59:59.999,5083453.18675071,10084,533.476065,2214297.83961246,0.0
2,2017-09-05,0.070276,0.072154,0.065655,0.071788,41673.107,2017-09-05 23:59:59.999,2918.42712289,42865,23435.549,1641.34168729,0.0
3,2017-09-05,286.81,321.52,235.55,312.09,8344.41924,2017-09-05 23:59:59.999,2397490.9178386,8999,4312.97282,1251958.9913116,0.0
1,2017-09-06,4366.49,4662.87,4335.26,4619.77,807.363726,2017-09-06 23:59:59.999,3626346.05544323,7956,422.923063,1903231.7409154,0.0
2,2017-09-06,0.071788,0.073871,0.070954,0.072821,34711.436,2017-09-06 23:59:59.999,2515.95803224,35794,18612.114,1349.61189515,0.0
3,2017-09-06,313.29,336.34,312.09,335.0,5486.30988,2017-09-06 23:59:59.999,1793962.8584994,7089,2183.65363,713126.1017199,0.0
1,2017-09-07,4619.77,4788.59,4438.19,4691.61,500.429975,2017-09-07 23:59:59.999,2305795.13638315,3070,240.683949,1111299.24357466,0.0
2,2017-09-07,0.072821,0.07299,0.065,0.0716,16057.518,2017-09-07 23:59:59.999,1144.17562648,16711,7059.143,504.19017142,0.0
3,2017-09-07,335.01,342.5,320.17,334.49,3103.89745,2017-09-07 23:59:59.999,1027135.6869524,2635,1321.09841,438034.1732964,0.0
1,2017-09-08,4691.66,4735.39,4028.93,4282.8,1132.255046,2017-09-08 23:59:59.999,4866527.22639337,4733,465.962119,2004277.28941755,0.0
2,2017-09-08,0.0716,0.07251,0.06555,0.070246,22241.963,2017-09-08 23:59:59.999,1562.36501504,22229,8979.833,633.68242467,0.0
3,2017-09-08,334.49,335.1,272.0,302.99,4915.75693,2017-09-08 23:59:59.999,1494309.8866163,3227,2306.94838,698362.8493954,0.0
1,2017-09-09,4282.8,4426.62,4150.06,4258.81,658.782952,2017-09-09 23:59:59.999,2815383.46568698,3777,287.989805,1233627.00774409,0.0
2,2017-09-09,0.070246,0.071678,0.068033,0.070151,8597.585,2017-09-09 23:59:59.999,599.01824029,8863,3735.54,260.75655268,0.0
3,2017-09-09,300.01,307.0,281.66,296.74,2740.58822,2017-09-09 23:59:59.999,813750.3589359,1956,1755.91508,520754.9145735,0.0
1,2017-09-10,4258.81,4283.0,3801.0,4130.37,660.373275,2017-09-10 23:59:59.999,2700371.80819211,3435,291.786887,1193884.03650449,0.0
2,2017-09-10,0.0701,0.0711,0.068181,0.070127,7873.985,2017-09-10 23:59:59.999,548.59164025,8966,3221.932,224.96899707,0.0
3,2017-09-10,296.72,302.78,261.03,293.5,4156.45099,2017-09-10 23:59:59.999,1181903.7721999,2494,2282.40311,651266.4580305,0.0
1,2017-09-11,4153.62,4334.43,4098.91,4208.47,699.989065,2017-09-11 23:59:59.999,2956842.76250147,4228,322.19833,1361869.71324406,0.0
2,2017-09-11,0.070599,0.071998,0.068755,0.07063,7460.722,2017-09-11 23:59:59.999,524.55179229,10344,3026.373,213.34400718,0.0
3,2017-09-11,293.51,304.98,285.21,297.3,4829.64647,2017-09-11 23:59:59.999,1436811.8161569,3490,2412.24221,718382.7521632,0.0
1,2017-09-12,4208.6,4394.59,4040.8,4163.72,879.630319,2017-09-12 23:59:59.999,3725190.62328952,6501,451.78067,1911015.26637066,0.0
2,2017-09-12,0.0706,0.072784,0.068,0.0706,14505.753,2017-09-12 23:59:59.999,1030.41483522,18056,6932.206,494.14967517,0.0
3,2017-09-12,297.78,316.46,286.01,293.96,5176.31402,2017-09-12 23:59:59.999,1573452.4124519,5279,2207.60465,671349.2542697,0.0
1,2017-09-13,4159.72,4165.38,3760.0,3944.69,913.462545,2017-09-13 23:59:59.999,3570365.92571669,5019,363.053413,1425986.44091325,0.0
2,2017-09-13,0.070763,0.071498,0.067356,0.071468,7572.948,2017-09-13 23:59:59.999,529.43032284,9717,3228.553,226.27556086,0.0
3,2017-09-13,293.93,294.5,257.05,276.91,6451.22836,2017-09-13 23:59:59.999,1761080.8976069,4527,3264.55673,890399.3695974,0.0
1,2017-09-14,3944.0,3993.0,3165.13,3189.02,1665.021543,2017-09-14 23:59:59.999,5914261.40460825,9066,761.153976,2711572.43635069,0.0
2,2017-09-14,0.071398,0.071509,0.067101,0.068765,11387.596,2017-09-14 23:59:59.999,792.61883382,14244,4862.798,339.10360899,0.0
3,2017-09-14,275.76,283.77,215.0,215.21,12601.95676,2017-09-14 23:59:59.999,3110767.7805647,8166,4455.23882,1100931.1454267,0.0
1,2017-09-15,3188.01,3856.0,2817.0,3700.0,1968.866492,2017-09-15 23:59:59.999,6588767.18669446,10445,966.122245,3236325.66838306,0.0
2,2017-09-15,0.068047,0.071,0.065,0.069512,10770.278,2017-09-15 23:59:59.999,742.29486288,14219,5117.551,353.61324964,0.0
3,2017-09-15,217.0,270.93,192.0,253.0,14223.8953,2017-09-15 23:59:59.999,3319311.826735,9198,5945.8076,1386660.0368027,0.0
1,2017-09-16,3674.01,3950.0,3470.66,3714.95,1297.563953,2017-09-16 23:59:59.999,4804878.24721283,8809,624.887842,2314536.03271908,0.0
2,2017-09-16,0.069519,0.070036,0.066739,0.068315,8247.263,2017-09-16 23:59:59.999,567.93957323,9351,3773.404,260.14301168,0.0
3,2017-09-16,255.99,271.81,235.51,249.31,10362.06011,2017-09-16 23:59:59.999,2647152.3723708,8859,3866.60141,995005.3267045,0.0
1,2017-09-17,3685.23,3748.21,3499.02,3699.99,682.17121,2017-09-17 23:59:59.999,2466490.27859466,6355,273.931976,994843.63045949,0.0
2,2017-09-17,0.068372,0.070488,0.067234,0.069848,4193.778,2017-09-17 23:59:59.999,288.40907718,5293,2183.434,150.38883452,0.0
3,2017-09-17,249.32,264.39,239.02,257.55,4614.53337,2017-09-17 23:59:59.999,1149704.2949294,5277,1442.00382,360268.4738608,0.0
1,2017-09-18,3690.0,4123.2,3690.0,4035.01,1030.006455,2017-09-18 23:59:59.999,4069033.05715863,8220,417.638722,1651863.37125876,0.0
2,2017-09-18,0.069848,0.075913,0.069615,0.0731,5846.332,2017-09-18 23:59:59.999,427.76936565,8877,2665.644,195.20530668,0.0
3,2017-09-18,257.53,306.22,257.11,294.57,4125.97051,2017-09-18 23:59:59.999,1182937.633574,3440,2342.68408,669740.5214988,0.0
1,2017-09-19,4060.0,4089.97,3830.91,3910.04,902.332129,2017-09-19 23:59:59.999,3558315.19743872,7342,257.320352,1016803.88177532,0.0
2,2017-09-19,0.073045,0.073523,0.0718,0.072525,8900.485,2017-09-19 23:59:59.999,644.48417376,12928,4668.936,338.30472817,0.0
3,2017-09-19,296.0,300.0,277.41,284.0,1869.90852,2017-09-19 23:59:59.999,535773.5652001,1896,789.82937,226839.7065421,0.0
1,2017-09-20,3910.04,4046.08,3820.0,3900.0,720.935076,2017-09-20 23:59:59.999,2839584.45308804,7231,395.275138,1562210.14983916,0.0
2,2017-09-20,0.072454,0.0734,0.0718,0.073345,16794.262,2017-09-20 23:59:59.999,1218.21445515,20443,8133.191,589.93719961,0.0
3,2017-09-20,284.01,294.0,275.91,282.0,1060.56734,2017-09-20 23:59:59.999,302739.7337531,1431,566.64637,162290.4185872,0.0
1,2017-09-21,3889.99,3910.0,3567.0,3609.99,1001.654084,2017-09-21 23:59:59.999,3757043.07821264,8714,517.258926,1946238.63873747,0.0
2,2017-09-21,0.073345,0.073799,0.070565,0.07141,24583.899,2017-09-21 23:59:59.999,1786.32644351,20774,11813.324,858.12250098,0.0
3,2017-09-21,285.1,287.0,252.1,257.0,1912.55583,2017-09-21 23:59:59.999,516193.1970608,2751,579.77742,156157.9954675,0.0
1,2017-09-22,3592.84,3750.0,3505.55,3595.87,838.966425,2017-09-22 23:59:59.999,3031771.43292849,8152,511.059869,1848104.61254174,0.0
2,2017-09-22,0.07141,0.072964,0.071,0.072964,24350.635,2017-09-22 23:59:59.999,1754.98888389,21630,11599.357,835.65823386,0.0
3,2017-09-22,258.0,272.97,253.01,264.0,1464.5125,2017-09-22 23:59:59.999,382962.217943,2144,612.61937,160401.2878139,0.0
1,2017-09-23,3595.88,3817.19,3542.91,3780.0,752.792791,2017-09-23 23:59:59.999,2799706.99951511,8402,431.94671,1608679.14327472,0.0
2,2017-09-23,0.072874,0.075694,0.071964,0.075557,23028.2,2017-09-23 23:59:59.999,1693.76539937,21738,10956.602,805.17986557,0.0
3,2017-09-23,259.99,286.23,255.11,285.93,2824.33572,2017-09-23 23:59:59.999,788810.3244239,3901,841.43467,233418.256899,0.0
1,2017-09-24,3779.54,3789.99,3622.76,3660.02,661.63639,2017-09-24 23:59:59.999,2445788.43620041,8724,290.93917,1077964.32638088,0.0
2,2017-09-24,0.075556,0.077998,0.075398,0.077123,28776.606,2017-09-24 23:59:59.999,2214.74545149,22889,14109.838,1085.80294784,0.0
3,2017-09-24,286.5,294.61,275.0,282.0,5575.54422,2017-09-24 23:59:59.999,1582877.4871329,8022,1314.52754,373569.556758,0.0
1,2017-09-25,3660.02,3979.87,3653.69,3920.75,727.994713,2017-09-25 23:59:59.999,2784170.85318322,9740,298.839159,1144089.17964881,0.0
2,2017-09-25,0.077184,0.0773,0.074527,0.075174,34549.321,2017-09-25 23:59:59.999,2626.33423195,23656,18240.625,1386.89635098,0.0
3,2017-09-25,282.0,299.0,281.34,294.42,5870.48035,2017-09-25 23:59:59.999,1705551.9921018,9165,1950.58866,567363.4490881,0.0
1,2017-09-26,3928.0,3976.99,3850.05,3882.35,526.727987,2017-09-26 23:59:59.999,2061195.57868009,7971,225.570283,883925.0185633,0.0
2,2017-09-26,0.075173,0.07595,0.073392,0.074491,35669.831,2017-09-26 23:59:59.999,2658.01527455,28488,18946.074,1412.10550441,0.0
3,2017-09-26,294.42,296.81,286.24,287.9,4566.92804,2017-09-26 23:59:59.999,1332125.1654396,7329,1073.93969,313528.6412562,0.0
1,2017-09-27,3882.36,4249.94,3872.81,4193.0,628.170966,2017-09-27 23:59:59.999,2554629.81447101,8373,348.083641,1418522.03112125,0.0
2,2017-09-27,0.074492,0.074731,0.071977,0.073445,44263.081,2017-09-27 23:59:59.999,3244.84779012,33430,23669.172,1735.73878839,0.0
3,2017-09-27,289.91,313.0,286.13,309.74,5518.10382,2017-09-27 23:59:59.999,1641896.8743651,8208,1276.45702,380606.4657897,0.0
1,2017-09-28,4192.11,4300.0,4101.0,4174.5,849.785325,2017-09-28 23:59:59.999,3553178.87037354,11426,364.517452,1525467.35780567,0.0
2,2017-09-28,0.073465,0.0737,0.071509,0.072509,52476.402,2017-09-28 23:59:59.999,3807.32971704,46234,28181.113,2045.52277031,0.0
3,2017-09-28,309.81,311.81,296.89,302.44,6600.90922,2017-09-28 23:59:59.999,2009233.8887105,10534,2210.54916,674345.9209191,0.0
1,2017-09-29,4178.98,4263.86,3952.01,4174.69,1602.309565,2017-09-29 23:59:59.999,6571746.35900076,14834,660.408235,2706153.81551434,0.0
2,2017-09-29,0.072507,0.07259,0.069015,0.07091,40578.601,2017-09-29 23:59:59.999,2864.26565857,40812,20067.43,1417.59131521,0.0
3,2017-09-29,302.44,303.0,274.0,292.22,11089.19902,2017-09-29 23:59:59.999,3213725.0903979,13098,5176.62946,1501566.8615152,0.0
1,2017-09-30,4175.0,4380.0,4138.1,4378.51,720.353183,2017-09-30 23:59:59.999,3088354.40084536,9324,292.966693,1258540.22252994,0.0
2,2017-09-30,0.070878,0.0733,0.069401,0.070062,37140.806,2017-09-30 23:59:59.999,2622.79601338,41460,17491.197,1236.54940711,0.0
3,2017-09-30,292.62,307.49,292.22,304.36,4020.60795,2017-09-30 23:59:59.999,1214456.8380462,8168,1645.11941,497660.508059,0.0
1,2017-10-01,4378.49,4406.52,4240.04,4378.48,726.963685,2017-10-01 23:59:59.999,3137143.89184457,9816,291.975904,1263465.86667018,0.0
2,2017-10-01,0.070181,0.071484,0.068109,0.069105,38693.377,2017-10-01 23:59:59.999,2694.17980938,41213,18853.072,1313.43391925,0.0
3,2017-10-01,305.13,306.0,294.0,303.95,5060.05758,2017-10-01 23:59:59.999,1518988.30299,8900,1496.73509,449595.1195591,0.0
1,2017-10-02,4400.0,4561.63,4360.0,4380.0,655.756974,2017-10-02 23:59:59.999,2905282.77570845,8185,289.541406,1286786.89051625,0.0
2,2017-10-02,0.069104,0.069299,0.0665,0.068658,40647.555,2017-10-02 23:59:59.999,2757.77106947,43929,19212.463,1304.60085814,0.0
3,2017-10-02,303.94,305.0,295.0,296.5,3710.83747,2017-10-02 23:59:59.999,1116501.2248122,7454,1398.52021,421273.0243823,0.0
1,2017-10-03,4380.0,4467.33,4180.8,4310.0,1082.323563,2017-10-03 23:59:59.999,4627422.74283879,12379,492.735181,2107462.11039911,0.0
2,2017-10-03,0.06829,0.06902,0.066808,0.068016,37219.457,2017-10-03 23:59:59.999,2534.36735403,40039,17851.871,1216.21148075,0.0
3,2017-10-03,298.15,301.99,283.18,292.48,5546.85702,2017-10-03 23:59:59.999,1622460.7267746,9327,2105.27684,616540.7336968,0.0
1,2017-10-04,4314.9,4373.0,4142.0,4208.59,868.465101,2017-10-04 23:59:59.999,3676415.10054891,11006,292.928777,1237552.36930596,0.0
2,2017-10-04,0.06775,0.070633,0.067477,0.069249,34536.247,2017-10-04 23:59:59.999,2386.78784377,39480,16859.769,1166.04437927,0.0
3,2017-10-04,292.47,297.97,288.0,291.99,4014.88792,2017-10-04 23:59:59.999,1176260.2171869,7233,2030.795,596758.0568808,0.0
1,2017-10-05,4208.59,4355.0,4110.0,4292.43,779.138638,2017-10-05 23:59:59.999,3295532.82397779,9158,351.042019,1483036.83360606,0.0
2,2017-10-05,0.069147,0.070223,0.067666,0.068509,27871.849,2017-10-05 23:59:59.999,1921.11897596,30952,13261.811,914.70615244,0.0
3,2017-10-05,290.0,297.44,285.53,294.81,3412.39016,2017-10-05 23:59:59.999,994768.4954065,6125,1684.82069,492521.5792853,0.0
1,2017-10-06,4318.99,4417.0,4292.0,4369.0,506.529176,2017-10-06 23:59:59.999,2212035.12414239,6546,226.148177,988106.60264063,0.0
