id_asset,timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
3,2018-03-01,853.5,879.96,366.0,393.92,3233542.72918,2018-03-31 23:59:59.999,1803947901.1625936,3881675,1559218.11465,869667259.1371177,0.0
1,2018-04-01,6922.0,9759.82,6430.0,9246.01,1110964.015581,2018-04-30 23:59:59.999,8963408127.53917,7421056,562990.666953,4545945701.676253,0.0
2,2018-04-01,0.05686,0.075759,0.053672,0.072536,4230219.654,2018-04-30 23:59:59.999,272925.4861784,8992539,2106148.358,135918.8195525,0.0
3,2018-04-01,393.93,712.99,356.9,670.78,3985713.71581,2018-04-30 23:59:59.999,2104023946.2995782,3623859,2000946.12262,1054708451.9890741,0.0
1,2018-05-01,9246.01,10020.0,7032.95,7485.01,914476.377885,2018-05-31 23:59:59.999,7717053810.960644,7433740,465963.946341,3927577118.133629,0.0
2,2018-05-01,0.072536,0.085901,0.070492,0.077218,4183681.64,2018-05-31 23:59:59.999,334121.11390072,8164754,2176853.482,173916.30038979,0.0
3,2018-05-01,670.78,839.99,506.11,577.81,4408748.58226,2018-05-31 23:59:59.999,2990716604.316492,3996765,2177921.14492,1477819340.9256077,0.0
1,2018-06-01,7485.01,7786.69,5750.0,6390.07,942249.765944,2018-06-30 23:59:59.999,6334765066.668446,6911213,511693.580655,3444934498.1056666,0.0
2,2018-06-01,0.077218,0.080857,0.0691,0.071058,3201112.404,2018-06-30 23:59:59.999,244813.04407006,5103479,1741601.031,133316.55087278,0.0
3,2018-06-01,577.81,628.81,404.48,454.09,3679540.26495,2018-06-30 23:59:59.999,1860588038.1764612,3056636,1876917.89973,947535824.1331677,0.0
1,2018-07-01,6391.08,8491.77,6070.0,7730.93,1102510.436786,2018-07-31 23:59:59.999,7956324970.008916,6137961,590311.682161,4258637350.565962,0.0
2,2018-07-01,0.071058,0.073104,0.054356,0.055815,3249084.705,2018-07-31 23:59:59.999,212174.57325248,4536868,1771137.066,115659.40913086,0.0
3,2018-07-01,454.2,515.47,416.94,432.22,4643015.20349,2018-07-31 23:59:59.999,2148572707.4777904,3216773,2517599.68256,1164700655.279299,0.0
1,2018-08-01,7735.67,7750.0,5880.0,7011.21,1408159.816556,2018-08-31 23:59:59.999,9361010282.352654,6947401,757462.270359,5036496276.224335,0.0
2,2018-08-01,0.055818,0.0587,0.036388,0.040139,4758831.51,2018-08-31 23:59:59.999,224145.24780697,4279828,2647313.296,124709.87433513,0.0
3,2018-08-01,432.2,434.99,250.0,281.41,8484870.73771,2018-08-31 23:59:59.999,2654017672.1011286,4214976,4768032.20047,1492644640.0845315,0.0
1,2018-09-01,7011.21,7410.0,6111.0,6626.57,1100653.423315,2018-09-30 23:59:59.999,7274119992.680284,5764608,597396.269165,3949166119.0301757,0.0
2,2018-09-01,0.04014,0.041705,0.026882,0.035178,7816280.089,2018-09-30 23:59:59.999,263999.79825901,5032839,4164449.607,140754.4036799,0.0
3,2018-09-01,281.46,302.0,167.32,232.94,15011197.24495,2018-09-30 23:59:59.999,3324267386.4340005,4992967,7904312.40288,1753621303.6029003,0.0
1,2018-10-01,6626.57,7680.0,6205.0,6371.93,629922.086219,2018-10-31 23:59:59.999,4151246611.5536914,3852914,324179.636991,2136571667.2648249,0.0
2,2018-10-01,0.035175,0.03538,0.03048,0.03119,5180663.612,2018-10-31 23:59:59.999,167916.70468602,3906263,2760078.872,89581.88804092,0.0
3,2018-10-01,233.04,239.0,189.01,198.73,5656055.71475,2018-10-31 23:59:59.999,1212100210.1667998,2351879,2953535.12728,633306146.4845088,0.0
1,2018-11-01,6369.52,6615.15,3652.66,4041.32,1210366.564567,2018-11-30 23:59:59.999,5762104292.969666,6810329,616104.67054,2927681316.7787304,0.0
2,2018-11-01,0.03119,0.034084,0.0273,0.028158,6716620.034,2018-11-30 23:59:59.999,203648.54220422,4920031,3443456.477,104327.99133904,0.0
3,2018-11-01,198.7,224.8,102.36,113.73,10359794.18795,2018-11-30 23:59:59.999,1538516147.624363,4121155,5197032.05993,771857101.8896034,0.0
1,2018-12-01,4041.27,4312.99,3156.26,3702.9,1591229.611862,2018-12-31 23:59:59.999,5893039910.760216,7933980,809310.7712,2995966430.439426,0.0
2,2018-12-01,0.028156,0.037672,0.02463,0.035536,8723475.464,2018-12-31 23:59:59.999,258536.43140361,5674295,4568618.426,135198.51161051,0.0
3,2018-12-01,113.71,157.67,81.79,131.45,18264688.97842,2018-12-31 23:59:59.999,2059098648.007818,5854262,9204582.84934,1037143393.236623,0.0
1,2019-01-01,3701.23,4069.8,3349.92,3434.1,908244.14054,2019-01-31 23:59:59.999,3320676978.282867,6315903,471134.137498,1722159891.3014305,0.0
2,2019-01-01,0.035534,0.041752,0.029805,0.030996,7333374.417,2019-01-31 23:59:59.999,256182.58088049,5630780,3742362.225,130870.37845102,0.0
3,2019-01-01,131.45,159.26,100.91,106.44,13940118.50003,2019-01-31 23:59:59.999,1820398359.0892425,4812045,7006727.40029,913683600.421107,0.0
1,2019-02-01,3434.1,4198.0,3373.1,3813.69,861783.986727,2019-02-28 23:59:59.999,3202849295.152803,5866928,452235.785562,1681041785.0133934,0.0
2,2019-02-01,0.031006,0.03985,0.029865,0.035485,6469337.975,2019-02-28 23:59:59.999,225119.83449737,4792212,3351461.228,116766.44565956,0.0
3,2019-02-01,106.47,166.0,101.21,135.34,12685474.00855,2019-02-28 23:59:59.999,1680123771.6337552,4063775,6466746.86797,857453596.3577852,0.0
1,2019-03-01,3814.26,4140.0,3670.69,4103.95,787190.48925,2019-03-31 23:59:59.999,3091934416.096792,5549651,416484.156595,1636152913.8097374,0.0
2,2019-03-01,0.03548,0.036099,0.03336,0.034482,6253937.352,2019-03-31 23:59:59.999,216192.6971643,5135178,3356322.329,116038.33683449,0.0
3,2019-03-01,135.32,145.89,122.6,141.38,8362024.665,2019-03-31 23:59:59.999,1135759910.7324865,3115090,4287377.80438,582424503.3290771,0.0
1,2019-04-01,4102.44,5600.0,4067.0,5320.81,1126961.315101,2019-04-30 23:59:59.999,5743659745.683714,7878682,575775.326797,2933079322.3586507,0.0
2,2019-04-01,0.034482,0.035259,0.029206,0.030418,6651151.151,2019-04-30 23:59:59.999,215356.4481054,4870107,3379738.362,109397.11602673,0.0
3,2019-04-01,141.41,185.87,139.57,161.83,12829462.34072,2019-04-30 23:59:59.999,2121766684.0148435,4398840,6422387.42259,1061776088.2954704,0.0
1,2019-05-01,5321.94,9074.26,5316.2,8555.0,1498410.025617,2019-05-31 23:59:59.999,11148664963.531687,12978067,778598.220628,5791322850.876026,0.0
2,2019-05-01,0.03041,0.034848,0.024647,0.031314,8758326.102,2019-05-31 23:59:59.999,264881.47682621,5741302,4430120.299,134084.74417629,0.0
3,2019-05-01,161.85,288.62,157.55,267.9,18976826.89464,2019-05-31 23:59:59.999,4316382683.534642,6485509,9694619.91606,2207205716.1501865,0.0
1,2019-06-01,8555.0,13970.0,7444.58,10854.1,1689489.647326,2019-06-30 23:59:59.999,17039339677.99758,15717591,869210.722548,8732583691.028864,0.0
2,2019-06-01,0.031314,0.032295,0.024981,0.026972,7028594.55,2019-06-30 23:59:59.999,203228.17867124,5564714,3582731.978,103570.53159213,0.0
3,2019-06-01,267.9,366.8,226.56,292.7,12433954.40436,2019-06-30 23:59:59.999,3504428923.466394,6154258,6434134.55023,1812880753.9871347,0.0
1,2019-07-01,10854.1,13147.08,9060.0,10080.53,1886176.065915,2019-07-31 23:59:59.999,20321356634.297855,17005268,955194.468837,10278506136.645895,0.0
2,2019-07-01,0.026967,0.028319,0.020138,0.021666,6519063.097,2019-07-31 23:59:59.999,152598.79561279,5545057,3278157.19,76879.60931489,0.0
3,2019-07-01,292.89,318.19,191.84,218.42,11176590.65074,2019-07-31 23:59:59.999,2746343818.3630877,5891678,5711460.34155,1403526191.9838681,0.0
1,2019-08-01,10080.53,12330.7,9320.0,9587.47,1201961.576316,2019-08-31 23:59:59.999,12906016545.404419,11862163,607197.730488,6523990464.572799,0.0
2,2019-08-01,0.021665,0.021671,0.01723,0.017892,4463022.772,2019-08-31 23:59:59.999,83843.64641071,4462528,2215155.498,41653.61908737,0.0
3,2019-08-01,218.42,239.15,163.61,171.57,6963710.33197,2019-08-31 23:59:59.999,1388515000.9303775,3912266,3513906.16132,701052464.7795022,0.0
1,2019-09-01,9588.74,10905.87,7710.0,8289.34,1116856.475836,2019-09-30 23:59:59.999,10708237140.603718,10290100,560469.13385,5377015249.31717,0.0
2,2019-09-01,0.017892,0.022229,0.01615,0.021817,5390419.341,2019-09-30 23:59:59.999,104413.49640281,3963961,2565813.419,49861.31570699,0.0
3,2019-09-01,171.52,223.94,150.03,180.85,13648082.36985,2019-09-30 23:59:59.999,2528833063.968838,4619966,6978385.02537,1292046262.5803463,0.0
1,2019-10-01,8289.97,10370.0,7300.0,9140.85,1446763.024045,2019-10-31 23:59:59.999,12389911486.343376,14098403,733947.670057,6285965694.637506,0.0
2,2019-10-01,0.021813,0.023037,0.018856,0.019928,5098352.133,2019-10-31 23:59:59.999,108148.6802398,3922138,2575259.361,54668.75013466,0.0
3,2019-10-01,180.89,197.74,153.45,182.18,14106069.50932,2019-10-31 23:59:59.999,2522345163.3512344,5016934,7168972.63147,1282410650.4532254,0.0
1,2019-11-01,9140.86,9513.68,6515.0,7541.89,1499118.774995,2019-11-30 23:59:59.999,12102536663.596674,12471724,750869.623227,6067338401.456775,0.0
2,2019-11-01,0.019931,0.021824,0.019513,0.020078,4151301.909,2019-11-30 23:59:59.999,86201.68634178,3566352,2073414.06,43070.04927267,0.0
3,2019-11-01,182.19,195.09,131.45,151.37,10175750.16427,2019-11-30 23:59:59.999,1713545741.3105202,4344353,5065915.04492,854113680.617328,0.0
1,2019-12-01,7540.63,7750.0,6435.0,7195.23,1307033.020384,2019-12-31 23:59:59.999,9459566247.185167,10826717,663282.884286,4802558841.087473,0.0
2,2019-12-01,0.020078,0.020577,0.017184,0.017953,3493851.719,2019-12-31 23:59:59.999,65984.44543118,2999095,1734478.196,32701.31113873,0.0
3,2019-12-01,151.43,152.49,116.26,129.16,8781835.62473,2019-12-31 23:59:59.999,1191318743.7007089,3326813,4342405.16279,589537669.0701675,0.0
1,2020-01-01,7195.24,9578.0,6871.04,9352.89,1691323.137782,2020-01-31 23:59:59.999,14188275899.577446,14894658,856196.333802,7181731095.296175,0.0
2,2020-01-01,0.017954,0.020039,0.016958,0.019243,4253854.879,2020-01-31 23:59:59.999,79133.46715651,4232787,2114349.33,39343.76495266,0.0
3,2020-01-01,129.16,187.0,125.88,179.99,12817879.25715,2020-01-31 23:59:59.999,2025639750.3471012,4986853,6405495.55523,1011829803.8244988,0.0
1,2020-02-01,9351.71,10500.0,8445.0,8523.61,1609726.154564,2020-02-29 23:59:59.999,15497862132.125307,17837429,798553.012528,7693054951.9507675,0.0
2,2020-02-01,0.019244,0.0285,0.019168,0.025505,7082490.771,2020-02-29 23:59:59.999,176987.73755302,5854350,3517224.545,87951.37337994,0.0
3,2020-02-01,179.94,288.41,179.1,217.21,21153996.1458,2020-02-29 23:59:59.999,5127525049.242339,8343119,10471279.91192,2537720362.1873374,0.0
1,2020-03-01,8523.61,9188.0,3782.13,6410.44,3789768.913125,2020-03-31 23:59:59.999,24019544659.32284,28381746,1845421.420217,11718738378.677536,0.0
2,2020-03-01,0.025498,0.027495,0.020191,0.020704,9849668.996,2020-03-31 23:59:59.999,226482.25695868,5145094,4894323.902,112706.10990713,0.0
3,2020-03-01,217.29,251.93,86.0,132.72,40100166.98948,2020-03-31 23:59:59.999,5993132935.648475,11872867,19856760.31755,2966854092.44749,0.0
1,2020-04-01,6412.14,9460.0,6150.11,8620.0,2528373.691121,2020-04-30 23:59:59.999,18428838833.75182,22386100,1225177.008108,8934788999.322521,0.0
2,2020-04-01,0.020706,0.026028,0.02039,0.023895,7903923.752,2020-04-30 23:59:59.999,187747.63820352,3153106,3882643.192,92265.52506546,0.0
3,2020-04-01,132.72,227.3,128.62,206.08,30622487.94288,2020-04-30 23:59:59.999,5307426102.863739,8245020,15121927.72139,2621054220.2171817,0.0
1,2020-05-01,8620.0,10067.0,8117.0,9448.27,2685340.078508,2020-05-31 23:59:59.999,24747877574.699898,26310658,1290540.419741,11899518361.293411,0.0
2,2020-05-01,0.023898,0.025601,0.020483,0.024511,6643707.134,2020-05-31 23:59:59.999,148811.69580456,3693030,3299998.239,73968.19521373,0.0
3,2020-05-01,206.07,247.0,176.0,231.57,24717586.81853,2020-05-31 23:59:59.999,5101265932.406131,7525066,12228040.24655,2524093681.148383,0.0
1,2020-06-01,9448.27,10380.0,8833.0,9138.55,1504745.517922,2020-06-30 23:59:59.999,14277079245.338604,16545761,722427.805431,6859500825.045642,0.0
2,2020-06-01,0.024507,0.02582,0.023945,0.024685,5768349.479,2020-06-30 23:59:59.999,143748.3450663,2939221,2856123.034,71181.14986884,0.0
3,2020-06-01,231.56,253.8,216.0,225.6,16073920.0773,2020-06-30 23:59:59.999,3788746146.393269,6067128,7954092.95613,1875605595.0270007,0.0
1,2020-07-01,9138.08,11444.0,8893.03,11335.46,1507827.21494,2020-07-31 23:59:59.999,14753365566.208982,20753644,730493.372932,7150041886.61255,0.0
2,2020-07-01,0.024685,0.032631,0.02458,0.030557,9582731.201,2020-07-31 23:59:59.999,265778.18720002,4107151,4730904.856,131185.2864292,0.0
3,2020-07-01,225.59,349.45,222.87,346.33,20935176.05306,2020-07-31 23:59:59.999,5669453437.196074,8244597,10536788.72164,2857095420.127966,0.0
1,2020-08-01,11335.46,12468.0,10518.5,11649.51,1891193.007128,2020-08-31 23:59:59.999,21998484649.31155,30195218,905652.249495,10538058910.640635,0.0
2,2020-08-01,0.030557,0.037701,0.030313,0.037235,13091413.678,2020-08-31 23:59:59.999,448284.80309674,5782985,6691344.829,229094.75279736,0.0
3,2020-08-01,346.32,446.0,325.0,433.79,28769352.88701,2020-08-31 23:59:59.999,11440961601.40522,13062079,14301567.89792,5687901832.215132,0.0
1,2020-09-01,11649.51,12050.85,9825.0,10776.59,1730389.160179,2020-09-30 23:59:59.999,18438729253.51499,26134850,829701.081638,8841238423.250223,0.0
2,2020-09-01,0.037237,0.040575,0.030899,0.033385,12044655.154,2020-09-30 23:59:59.999,421218.88748224,5628873,6051675.333,211546.02985113,0.0
3,2020-09-01,433.8,488.84,308.42,359.83,34431117.99327,2020-09-30 23:59:59.999,12818279438.34964,13888400,16992211.05619,6327021596.766848,0.0
1,2020-10-01,10776.59,14100.0,10374.0,13791.0,1592634.419946,2020-10-31 23:59:59.999,19264362947.437504,22613534,784505.599749,9492633451.611906,0.0
2,2020-10-01,0.033387,0.033889,0.02785,0.02802,6697273.329,2020-10-31 23:59:59.999,213025.47893441,2980115,3358619.612,106749.35769525,0.0
3,2020-10-01,359.83,420.73,332.18,386.46,19292775.62694,2020-10-31 23:59:59.999,7288866052.819809,7532178,9532776.49543,3601112202.8933005,0.0
1,2020-11-01,13791.0,19863.16,13195.05,19695.87,2707064.911165,2020-11-30 23:59:59.999,45120124395.27154,42912200,1321484.072802,22052425057.035137,0.0
2,2020-11-01,0.02802,0.033734,0.026291,0.03131,10779579.378,2020-11-30 23:59:59.999,315372.59447898,5246752,5355336.544,156731.55495866,0.0
3,2020-11-01,386.44,623.0,370.23,616.66,36426105.3325,2020-11-30 23:59:59.999,17960338594.63862,15988322,18225653.32873,8988549241.882687,0.0
1,2020-12-01,19695.87,29300.0,17572.33,28923.63,2495281.856217,2020-12-31 23:59:59.999,55748654003.59772,45342713,1228961.900949,27479704740.96169,0.0
2,2020-12-01,0.03131,0.032223,0.022754,0.025458,8934190.132,2020-12-31 23:59:59.999,252847.9941199,5122496,4460883.83,126347.191701,0.0
3,2020-12-01,616.65,758.74,530.43,736.42,30451194.43342,2020-12-31 23:59:59.999,19119402122.699646,17502795,15123886.25054,9504318147.69699,0.0
1,2021-01-01,28923.63,41950.0,28130.0,33092.98,3440864.750019,2021-01-31 23:59:59.999,118838018199.71985,73759099,1696403.287596,58587953326.30836,0.0
2,2021-01-01,0.025464,0.045,0.023083,0.039662,15269952.444,2021-01-31 23:59:59.999,524680.46416371,14710597,7444885.694,255757.75882406,0.0
3,2021-01-01,736.42,1475.0,714.29,1312.55,59589754.02553,2021-01-31 23:59:59.999,70034202871.57323,45090583,29846293.27355,35100137009.475555,0.0
1,2021-02-01,33092.97,58352.8,32296.16,45135.66,2518242.148517,2021-02-28 23:59:59.999,115983202933.60136,65653181,1252700.494403,57668562533.49612,0.0
2,2021-02-01,0.039664,0.04618,0.029933,0.03144,11571923.71,2021-02-28 23:59:59.999,434767.25201623,13390771,5652829.183,212414.89402244,0.0
3,2021-02-01,1312.45,2042.34,1269.99,1419.18,33561918.29258,2021-02-28 23:59:59.999,55817045232.64155,33602950,16669497.10336,27740570099.42989,0.0
1,2021-03-01,45134.11,61844.0,44950.53,58740.55,2098808.027432,2021-03-31 23:59:59.999,114277364895.22882,63155913,1037830.975625,56539195020.278206,0.0
2,2021-03-01,0.031441,0.035281,0.029341,0.03267,8581493.755,2021-03-31 23:59:59.999,272127.13794637,9155437,4277831.319,135680.88941035,0.0
3,2021-03-01,1418.67,1947.29,1409.91,1919.37,23574009.12632,2021-03-31 23:59:59.999,40327646669.98729,29821847,11792264.4475,20170414412.59381,0.0
1,2021-04-01,58739.46,64854.0,46930.0,57694.27,1993468.938007,2021-04-30 23:59:59.999,113040658323.56618,62061792,976226.920357,55388518667.326706,0.0
2,2021-04-01,0.032674,0.0519,0.032422,0.048054,7922409.552,2021-04-30 23:59:59.999,320260.12050241,10476032,3880788.227,156830.17303789,0.0
3,2021-04-01,1919.37,2798.3,1885.02,2772.42,27220161.75533,2021-04-30 23:59:59.999,62457317582.51436,41979216,13601017.33935,31232245929.048542,0.0
1,2021-05-01,57697.25,59500.0,30000.0,37253.81,3536245.256573,2021-05-31 23:59:59.999,154980424224.31558,83178232,1711558.288987,75081608479.79643,0.0
2,2021-05-01,0.048054,0.0824,0.047308,0.072668,10458089.761,2021-05-31 23:59:59.999,702819.40324454,16278406,5167181.6,347792.28140969,0.0
3,2021-05-01,2772.42,4372.72,1728.74,2706.15,49340730.6802,2021-05-31 23:59:59.999,148431166709.02884,80643337,24438169.06769,73604581156.16064,0.0
1,2021-06-01,37253.82,41330.0,28805.0,35045.0,2901775.305923,2021-06-30 23:59:59.999,102481507278.73122,55904176,1425168.576256,50359134715.68894,0.0
2,2021-06-01,0.072668,0.077594,0.055205,0.064932,4990561.101,2021-06-30 23:59:59.999,324343.48419759,7112909,2467217.576,160055.89062426,0.0
3,2021-06-01,2706.15,2891.95,1700.48,2275.68,27539800.65398,2021-06-30 23:59:59.999,64070561106.10275,40015353,13590959.48356,31623295754.269974,0.0
1,2021-07-01,35045.0,42448.0,29278.0,41461.83,1778463.264837,2021-07-31 23:59:59.999,61788476064.5392,40228107,880515.381564,30622814623.344772,0.0
2,2021-07-01,0.064924,0.069138,0.057031,0.06104,3737530.453,2021-07-31 23:59:59.999,231617.01171216,5401623,1830778.423,113449.5514016,0.0
3,2021-07-01,2275.68,2553.86,1706.0,2531.05,21263142.44244,2021-07-31 23:59:59.999,45241249805.97527,32344456,10606879.83962,22598063922.513145,0.0
1,2021-08-01,41461.84,50500.0,37332.7,47100.89,1635402.874245,2021-08-31 23:59:59.999,73756799190.98482,51659027,817214.788184,36878130953.49747,0.0
2,2021-08-01,0.06104,0.073242,0.061035,0.072812,4128436.4236,2021-08-31 23:59:59.999,279859.29179936,6476061,2051217.5468,139055.6720321,0.0
3,2021-08-01,2531.1,3476.0,2442.32,3429.2,21436438.89134,2021-08-31 23:59:59.999,65137614538.127174,44661029,10663309.77774,32419078274.22207,0.0
1,2021-09-01,47100.89,52920.0,39600.0,43824.1,1527799.510768,2021-09-30 23:59:59.999,70114825134.22693,41915331,747864.237486,34352902994.42503,0.0
2,2021-09-01,0.072807,0.07955,0.066525,0.068473,3476302.8278,2021-09-30 23:59:59.999,253622.70088974,6826097,1737443.8684,126803.84560432,0.0
3,2021-09-01,3429.19,4027.88,2652.0,3000.61,17261458.33691,2021-09-30 23:59:59.999,57069495143.34356,36104575,8531582.59739,28231154154.659348,0.0
1,2021-10-01,43820.01,67000.0,43283.03,61299.8,1565556.292623,2021-10-31 23:59:59.999,90057212588.12695,49815374,782372.076228,45002009955.665115,0.0
2,2021-10-01,0.068471,0.07195,0.059323,0.069937,3219919.5063,2021-10-31 23:59:59.999,211455.05244149,6994258,1584258.6757,104055.5802595,0.0
3,2021-10-01,3000.62,4460.47,2969.07,4287.21,14410441.89498,2021-10-31 23:59:59.999,54780341571.45925,38987427,7247714.65205,27570818516.807438,0.0
1,2021-11-01,61299.81,69000.0,53256.64,56950.56,1291900.105248,2021-11-30 23:59:59.999,78194635615.7968,45535890,634131.258709,38413077824.97192,0.0
2,2021-11-01,0.069941,0.081477,0.069133,0.081298,2307802.3787,2021-11-30 23:59:59.999,168643.05806896,5919118,1148310.6038,83951.85737389,0.0
3,2021-11-01,4287.48,4868.0,3913.0,4630.26,12756119.36968,2021-11-30 23:59:59.999,56144336623.04867,33620994,6373606.90306,28069153168.37341,0.0
1,2021-12-01,56950.56,59053.55,42000.3,46216.93,1233745.524318,2021-12-31 23:59:59.999,60935346464.96546,38044561,598433.23221,29558202482.973064,0.0
2,2021-12-01,0.081298,0.088366,0.077386,0.079552,2282640.1274,2021-12-31 23:59:59.999,187538.95239985,5744264,1137902.4613,93509.22736681,0.0
3,2021-12-01,4630.25,4778.75,3503.68,3676.23,12944994.6731,2021-12-31 23:59:59.999,52641748452.83222,29074121,6355451.9559,25861978308.578293,0.0
1,2022-01-01,46216.93,47990.0,32917.17,38466.9,1279407.465721,2022-01-31 23:59:59.999,51219874505.32576,34735027,630501.06261,25234823991.351986,0.0
2,2022-01-01,0.079544,0.08292,0.064465,0.069845,2200207.1511,2022-01-31 23:59:59.999,160440.18848162,4822154,1057587.2311,77103.61727711,0.0
3,2022-01-01,3676.22,3900.73,2159.0,2686.94,13966551.02275,2022-01-31 23:59:59.999,40330248564.81455,26825651,6954860.06454,20071346586.908974,0.0
1,2022-02-01,38466.9,45821.0,34322.28,43160.0,1253514.21906,2022-02-28 23:59:59.999,50460034907.550316,32130539,622108.42894,25047022649.295532,0.0
2,2022-02-01,0.069852,0.075083,0.066564,0.067673,1690386.8194,2022-02-28 23:59:59.999,119102.81099704,4821137,837812.0975,59044.89849589,0.0
3,2022-02-01,2686.94,3283.66,2300.0,2920.95,14131677.98022,2022-02-28 23:59:59.999,39741573658.12823,24102373,7133581.46832,20075166722.375732,0.0
1,2022-03-01,43160.0,48189.84,37155.0,45510.34,1501398.79591,2022-03-31 23:59:59.999,62901992842.08859,36916545,741833.20011,31093329080.46691,0.0
2,2022-03-01,0.067672,0.072569,0.064101,0.072103,2221305.3422,2022-03-31 23:59:59.999,151941.19390072,5192407,1111909.9857,76059.61577615,0.0
3,2022-03-01,2920.83,3481.87,2445.0,3281.51,14266235.7133,2022-03-31 23:59:59.999,40975119061.967766,23092203,7191907.381,20669402947.89432,0.0
1,2022-04-01,45510.35,47444.11,37578.2,37630.8,1267655.68178,2022-04-30 23:59:59.999,52631184274.742294,30889436,623552.94801,25897322226.686996,0.0
2,2022-04-01,0.072103,0.076822,0.072036,0.072461,2254665.0956,2022-04-30 23:59:59.999,168106.67773469,4039939,1132849.1035,84477.22189121,0.0
3,2022-04-01,3281.51,3580.34,2709.26,2726.66,12949941.312,2022-04-30 23:59:59.999,40225977473.930504,19210267,6404406.2246,19905080385.636806,0.0
1,2022-05-01,37630.8,40023.77,26700.0,31801.04,2387839.680804,2022-05-31 23:59:59.999,75083768066.54288,45431716,1157755.196737,36413700530.40493,0.0
2,2022-05-01,0.072462,0.076874,0.059793,0.061062,4484538.3273,2022-05-31 23:59:59.999,307688.8349693,6358158,2194314.411,150630.18447246,0.0
