event,event_time,symbol,kline_open_time,kline_close_time,symbol,interval,first_trade_id,last_trade_id,open_price,close_price,highest_price,lowest_price,base_asset_volume,number_of_trades,is_closed,quote_asset_volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
kline,1685575268515,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341568,1869.28000000,1869.41000000,1869.41000000,1869.28000000,25.60080000,33,False,47856.23397700,25.40780000,47495.46197700,0
kline,1685575271475,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341569,1869.28000000,1869.40000000,1869.41000000,1869.28000000,25.72080000,34,False,48080.56197700,25.40780000,47495.46197700,0
kline,1685575275475,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341576,1869.28000000,1869.40000000,1869.41000000,1869.28000000,36.39660000,41,False,68038.00918400,36.07650000,67439.63644400,0
kline,1685575279475,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341577,1869.28000000,1869.40000000,1869.41000000,1869.28000000,36.46160000,42,False,68159.52018400,36.07650000,67439.63644400,0
kline,1685575281580,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341578,1869.28000000,1869.41000000,1869.41000000,1869.28000000,37.10660000,43,False,69365.28963400,36.72150000,68645.40589400,0
kline,1685575284476,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341581,1869.28000000,1869.40000000,1869.41000000,1869.28000000,37.17150000,46,False,69486.61419800,36.77190000,68739.62415800,0
kline,1685575287476,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341586,1869.28000000,1869.40000000,1869.41000000,1869.28000000,37.47580000,51,False,70055.47527600,37.03770000,69236.51333600,0
kline,1685575290102,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341587,1869.28000000,1869.41000000,1869.41000000,1869.28000000,37.50280000,52,False,70105.94934600,37.06470000,69286.98740600,0
kline,1685575292476,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341588,1869.28000000,1869.40000000,1869.41000000,1869.28000000,37.50960000,53,False,70118.66126600,37.06470000,69286.98740600,0
kline,1685575298393,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341589,1869.28000000,1869.41000000,1869.41000000,1869.28000000,37.77550000,54,False,70615.73738500,37.33060000,69784.06352500,0
kline,1685575301477,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341590,1869.28000000,1869.40000000,1869.41000000,1869.28000000,37.78290000,55,False,70629.57094500,37.33060000,69784.06352500,0
kline,1685575304477,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341592,1869.28000000,1869.40000000,1869.41000000,1869.28000000,37.86870000,57,False,70789.96623800,37.40790000,69928.56891800,0
kline,1685575306636,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341595,1869.28000000,1869.41000000,1869.41000000,1869.28000000,37.98200000,60,False,71001.77032400,37.51450000,70127.84802400,0
kline,1685575309477,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341598,1869.28000000,1869.40000000,1869.41000000,1869.28000000,38.04360000,63,False,71116.92570200,37.54830000,70191.03408200,0
kline,1685575312477,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341601,1869.28000000,1869.40000000,1869.41000000,1869.28000000,38.06230000,66,False,71151.88353500,37.55360000,70200.94195500,0
kline,1685575315209,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341602,1869.28000000,1869.41000000,1869.41000000,1869.28000000,39.59090000,67,False,74009.46366100,39.08220000,73058.52208100,0
kline,1685575317478,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341611,1869.28000000,1869.48000000,1869.48000000,1869.28000000,49.35430000,76,False,92261.48413500,48.75580000,91142.66325100,0
kline,1685575319975,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341612,1869.28000000,1869.49000000,1869.49000000,1869.28000000,49.36590000,77,False,92283.17021900,48.76740000,91164.34933500,0
kline,1685575320003,ETHUSDT,1685575260000,1685575319999,ETHUSDT,1m,1158341536,1158341627,1869.28000000,1869.48000000,1869.49000000,1869.28000000,49.96500000,92,True,93403.17887100,49.08580000,91759.59495100,0
kline,1685575322479,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341646,1869.48000000,1869.59000000,1869.59000000,1869.48000000,6.43120000,19,False,12023.48121500,6.16360000,11523.20836700,0
kline,1685575329755,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341647,1869.48000000,1869.60000000,1869.60000000,1869.48000000,6.90620000,20,False,12911.54121500,6.63860000,12411.26836700,0
kline,1685575332479,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341651,1869.48000000,1869.59000000,1869.60000000,1869.48000000,10.31360000,24,False,19282.01618800,10.03930000,18769.21708700,0
kline,1685575336479,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341653,1869.48000000,1869.59000000,1869.60000000,1869.48000000,10.33010000,26,False,19312.86450300,10.04730000,18784.17388700,0
kline,1685575339779,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341657,1869.48000000,1869.60000000,1869.60000000,1869.48000000,12.37600000,30,False,23137.85925600,10.10450000,18891.11500700,0
kline,1685575341803,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341660,1869.48000000,1869.60000000,1869.60000000,1869.48000000,12.77900000,33,False,23891.30798100,10.50000000,19630.54180700,0
kline,1685575344479,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341661,1869.48000000,1869.59000000,1869.60000000,1869.48000000,12.78730000,34,False,23906.82557800,10.50000000,19630.54180700,0
kline,1685575347386,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341664,1869.48000000,1869.59000000,1869.60000000,1869.48000000,15.02350000,37,False,28087.60273600,10.50000000,19630.54180700,0
kline,1685575350480,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341665,1869.48000000,1869.59000000,1869.60000000,1869.48000000,15.18390000,38,False,28387.48497200,10.50000000,19630.54180700,0
kline,1685575353022,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341670,1869.48000000,1869.60000000,1869.60000000,1869.48000000,15.45960000,43,False,28902.93355100,10.76160000,20119.62916700,0
kline,1685575355480,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341675,1869.48000000,1869.59000000,1869.60000000,1869.48000000,15.96480000,48,False,29847.45466500,11.18620000,20913.46132700,0
kline,1685575357594,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341676,1869.48000000,1869.59000000,1869.60000000,1869.48000000,16.54740000,49,False,30936.67779900,11.18620000,20913.46132700,0
kline,1685575360226,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341688,1869.48000000,1869.59000000,1869.60000000,1869.48000000,20.27330000,61,False,37902.58409600,11.27780000,21084.71668700,0
kline,1685575362229,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341708,1869.48000000,1869.67000000,1869.68000000,1869.48000000,94.60860000,81,False,176881.05014800,85.46320000,159782.93000600,0
kline,1685575365265,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341711,1869.48000000,1869.67000000,1869.68000000,1869.48000000,94.83110000,84,False,177297.05332900,85.62380000,160083.20061400,0
kline,1685575367481,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341712,1869.48000000,1869.67000000,1869.68000000,1869.48000000,95.32450000,85,False,178219.54850700,85.62380000,160083.20061400,0
kline,1685575369753,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341718,1869.48000000,1869.68000000,1869.68000000,1869.48000000,97.55300000,91,False,182386.12528200,87.34180000,163295.31085400,0
kline,1685575371823,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341724,1869.48000000,1869.68000000,1869.68000000,1869.48000000,98.83020000,97,False,184774.07315400,87.87660000,164295.21571800,0
kline,1685575374064,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341730,1869.48000000,1869.68000000,1869.68000000,1869.48000000,100.88240000,103,False,188611.01046200,87.93000000,164395.05663000,0
kline,1685575376365,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341757,1869.48000000,1869.45000000,1869.68000000,1869.45000000,198.40510000,130,False,370935.80346600,87.93000000,164395.05663000,0
kline,1685575378482,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341795,1869.48000000,1869.14000000,1869.68000000,1869.14000000,285.43010000,168,False,533618.00478100,87.93000000,164395.05663000,0
kline,1685575380003,ETHUSDT,1685575320000,1685575379999,ETHUSDT,1m,1158341628,1158341810,1869.48000000,1869.15000000,1869.68000000,1869.14000000,286.15680000,183,True,534976.31220200,88.26830000,165027.39007500,0
kline,1685575382483,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341824,1869.15000000,1869.14000000,1869.15000000,1869.14000000,0.36150000,14,False,675.69612500,0.20150000,376.63372500,0
kline,1685575384489,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341839,1869.15000000,1869.30000000,1869.30000000,1869.14000000,18.30710000,29,False,34218.84841700,18.13860000,33903.89832700,0
kline,1685575386593,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341842,1869.15000000,1869.39000000,1869.39000000,1869.14000000,18.41060000,32,False,34412.32990400,18.15750000,33939.22942000,0
kline,1685575390292,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341843,1869.15000000,1869.40000000,1869.40000000,1869.14000000,18.88560000,33,False,35300.29490400,18.63250000,34827.19442000,0
kline,1685575392482,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341847,1869.15000000,1869.39000000,1869.40000000,1869.14000000,20.93290000,37,False,39127.49743900,18.67130000,34899.72714000,0
kline,1685575394623,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341848,1869.15000000,1869.40000000,1869.40000000,1869.14000000,21.93290000,38,False,40996.89743900,19.67130000,36769.12714000,0
kline,1685575397204,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341850,1869.15000000,1869.39000000,1869.40000000,1869.14000000,21.97440000,40,False,41074.47712400,19.67130000,36769.12714000,0
kline,1685575400611,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341851,1869.15000000,1869.40000000,1869.40000000,1869.14000000,21.99210000,41,False,41107.56550400,19.68900000,36802.21552000,0
kline,1685575403483,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341854,1869.15000000,1869.39000000,1869.40000000,1869.14000000,22.11350000,44,False,41334.51051900,19.79590000,37002.05438000,0
kline,1685575407720,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341855,1869.15000000,1869.39000000,1869.40000000,1869.14000000,22.14680000,45,False,41396.76120600,19.79590000,37002.05438000,0
kline,1685575410484,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341857,1869.15000000,1869.39000000,1869.40000000,1869.14000000,22.18900000,47,False,41475.64982200,19.83170000,37068.97890000,0
kline,1685575414648,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341858,1869.15000000,1869.40000000,1869.40000000,1869.14000000,22.87220000,48,False,42752.82390200,20.51490000,38346.15298000,0
kline,1685575417484,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341865,1869.15000000,1869.39000000,1869.40000000,1869.14000000,28.60010000,55,False,53460.55999700,26.22630000,49023.04414000,0
kline,1685575419869,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341870,1869.15000000,1869.39000000,1869.40000000,1869.14000000,29.74720000,60,False,55604.93758600,26.25830000,49082.86494000,0
kline,1685575422516,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341871,1869.15000000,1869.39000000,1869.40000000,1869.14000000,29.78050000,61,False,55667.18827300,26.25830000,49082.86494000,0
kline,1685575425485,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341872,1869.15000000,1869.39000000,1869.40000000,1869.14000000,30.03630000,62,False,56145.37823500,26.25830000,49082.86494000,0
kline,1685575427943,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341875,1869.15000000,1869.40000000,1869.40000000,1869.14000000,30.66870000,65,False,57327.58672200,26.88340000,50251.42688000,0
kline,1685575430457,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341877,1869.15000000,1869.40000000,1869.40000000,1869.14000000,30.69970000,67,False,57385.53804200,26.90640000,50294.42308000,0
kline,1685575432544,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341882,1869.15000000,1869.39000000,1869.40000000,1869.14000000,30.94050000,72,False,57835.68715400,26.90640000,50294.42308000,0
kline,1685575438103,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341883,1869.15000000,1869.39000000,1869.40000000,1869.14000000,30.97140000,73,False,57893.45130500,26.90640000,50294.42308000,0
kline,1685575440003,ETHUSDT,1685575380000,1685575439999,ETHUSDT,1m,1158341811,1158341899,1869.15000000,1869.40000000,1869.40000000,1869.14000000,31.65850000,89,True,59177.91327500,27.31650000,51061.06402000,0
kline,1685575442307,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341915,1869.39000000,1869.39000000,1869.40000000,1869.39000000,0.90750000,16,False,1696.47379900,0.23740000,443.79556000,0
kline,1685575444324,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341921,1869.39000000,1869.39000000,1869.40000000,1869.39000000,1.75340000,22,False,3277.79880200,1.03760000,1939.68944000,0
kline,1685575447178,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341929,1869.39000000,1869.40000000,1869.40000000,1869.39000000,3.13590000,30,False,5862.23329500,1.31940000,2466.48636000,0
kline,1685575449242,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341942,1869.39000000,1869.39000000,1869.40000000,1869.39000000,11.19660000,43,False,20930.82526800,1.31940000,2466.48636000,0
kline,1685575452224,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341950,1869.39000000,1869.39000000,1869.40000000,1869.39000000,19.67880000,51,False,36787.44967000,9.77380000,18271.14172000,0
kline,1685575455486,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341953,1869.39000000,1869.39000000,1869.40000000,1869.39000000,19.96890000,54,False,37329.76254100,10.05700000,18800.55580000,0
kline,1685575459575,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341954,1869.39000000,1869.39000000,1869.40000000,1869.39000000,20.06010000,55,False,37500.25090900,10.05700000,18800.55580000,0
kline,1685575463073,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341955,1869.39000000,1869.40000000,1869.40000000,1869.39000000,20.28760000,56,False,37925.53940900,10.28450000,19225.84430000,0
kline,1685575465487,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341958,1869.39000000,1869.39000000,1869.40000000,1869.39000000,20.45520000,59,False,38238.85058200,10.42540000,19489.24276000,0
kline,1685575468856,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341961,1869.39000000,1869.39000000,1869.40000000,1869.39000000,20.68420000,62,False,38666.94120500,10.45670000,19547.75498000,0
kline,1685575471831,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341962,1869.39000000,1869.39000000,1869.40000000,1869.39000000,20.71780000,63,False,38729.75270900,10.45670000,19547.75498000,0
kline,1685575473916,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341964,1869.39000000,1869.39000000,1869.40000000,1869.39000000,21.76050000,65,False,40678.96566200,10.45670000,19547.75498000,0
kline,1685575476005,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341969,1869.39000000,1869.40000000,1869.40000000,1869.39000000,21.99590000,70,False,41119.02156800,10.60670000,19828.16498000,0
kline,1685575478488,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341970,1869.39000000,1869.39000000,1869.40000000,1869.39000000,22.00380000,71,False,41133.78974900,10.60670000,19828.16498000,0
kline,1685575481719,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341972,1869.39000000,1869.39000000,1869.40000000,1869.39000000,22.83190000,73,False,42681.83160800,10.60670000,19828.16498000,0
kline,1685575484592,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341973,1869.39000000,1869.39000000,1869.40000000,1869.39000000,22.87360000,74,False,42759.78517100,10.60670000,19828.16498000,0
kline,1685575488489,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341974,1869.39000000,1869.39000000,1869.40000000,1869.39000000,22.87940000,75,False,42770.62763300,10.60670000,19828.16498000,0
kline,1685575491489,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341976,1869.39000000,1869.39000000,1869.40000000,1869.39000000,22.90010000,77,False,42809.32414000,10.62010000,19853.21494000,0
kline,1685575495469,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341977,1869.39000000,1869.39000000,1869.40000000,1869.39000000,22.94330000,78,False,42890.08178800,10.62010000,19853.21494000,0
kline,1685575497552,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341978,1869.39000000,1869.40000000,1869.40000000,1869.39000000,22.95450000,79,False,42911.01906800,10.63130000,19874.15222000,0
kline,1685575499977,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341980,1869.39000000,1869.40000000,1869.40000000,1869.39000000,23.05100000,81,False,43091.41608600,10.71960000,20039.22024000,0
kline,1685575500003,ETHUSDT,1685575440000,1685575499999,ETHUSDT,1m,1158341900,1158341992,1869.39000000,1869.40000000,1869.40000000,1869.39000000,23.71480000,93,True,44332.32068500,11.07130000,20696.68822000,0
kline,1685575502278,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342004,1869.40000000,1869.39000000,1869.40000000,1869.39000000,0.42470000,12,False,793.93098900,0.10560000,197.40864000,0
kline,1685575505626,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342007,1869.40000000,1869.40000000,1869.40000000,1869.39000000,0.51450000,15,False,961.80303300,0.18780000,351.07332000,0
kline,1685575508490,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342008,1869.40000000,1869.39000000,1869.40000000,1869.39000000,0.52290000,16,False,977.50590900,0.18780000,351.07332000,0
kline,1685575511302,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342010,1869.40000000,1869.40000000,1869.40000000,1869.39000000,5.88550000,18,False,11002.35021600,5.53710000,10351.05474000,0
kline,1685575513412,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342015,1869.40000000,1869.39000000,1869.40000000,1869.39000000,16.70880000,23,False,31235.31934300,5.57110000,10414.61434000,0
kline,1685575515805,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342027,1869.40000000,1869.41000000,1869.41000000,1869.39000000,27.39680000,35,False,51215.47208500,16.18880000,30263.34803500,0
kline,1685575518490,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342030,1869.40000000,1869.41000000,1869.41000000,1869.39000000,27.44610000,38,False,51307.63399800,16.18880000,30263.34803500,0
kline,1685575521138,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342034,1869.40000000,1869.41000000,1869.42000000,1869.39000000,27.87460000,42,False,52108.67989300,16.55980000,30956.90285500,0
kline,1685575523491,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342037,1869.40000000,1869.41000000,1869.42000000,1869.39000000,27.91930000,45,False,52192.24252000,16.55980000,30956.90285500,0
kline,1685575525569,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342111,1869.40000000,1869.99000000,1869.99000000,1869.39000000,235.43270000,119,False,440178.56452300,223.23190000,417370.01068400,0
kline,1685575527731,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342174,1869.40000000,1870.47000000,1870.58000000,1869.39000000,366.08230000,182,False,684529.32676700,322.31620000,602676.01620600,0
kline,1685575529827,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342183,1869.40000000,1870.43000000,1870.58000000,1869.39000000,373.71950000,191,False,698814.45731100,322.31620000,602676.01620600,0
kline,1685575532753,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342185,1869.40000000,1870.43000000,1870.58000000,1869.39000000,378.57260000,193,False,707891.84114400,322.31620000,602676.01620600,0
kline,1685575534917,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342191,1869.40000000,1870.43000000,1870.58000000,1869.39000000,379.11420000,199,False,708904.86322400,322.34060000,602721.65469800,0
kline,1685575536962,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342193,1869.40000000,1870.42000000,1870.58000000,1869.39000000,379.12800000,201,False,708930.67502000,322.34060000,602721.65469800,0
kline,1685575543539,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342194,1869.40000000,1870.42000000,1870.58000000,1869.39000000,379.15480000,202,False,708980.80227600,322.34060000,602721.65469800,0
kline,1685575545800,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342234,1869.40000000,1870.83000000,1870.84000000,1869.39000000,397.57810000,242,False,743443.39940000,339.90280000,635573.37406000,0
kline,1685575548129,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342253,1869.40000000,1871.00000000,1871.00000000,1869.39000000,400.36040000,261,False,748648.82747800,342.11680000,639715.52797700,0
kline,1685575550150,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342320,1869.40000000,1871.34000000,1871.34000000,1869.39000000,412.77070000,328,False,771871.50177400,345.55200000,646143.60452700,0
kline,1685575552217,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342545,1869.40000000,1872.18000000,1872.19000000,1869.39000000,538.16010000,553,False,1006592.61958300,460.57070000,861451.18161200,0
kline,1685575554238,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342617,1869.40000000,1871.21000000,1872.20000000,1869.39000000,640.76880000,625,False,1198676.68072400,461.37240000,862951.74384900,0
kline,1685575556493,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342627,1869.40000000,1871.21000000,1872.20000000,1869.39000000,642.29450000,635,False,1201531.59116100,461.90640000,863950.97532900,0
kline,1685575559170,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342649,1869.40000000,1870.95000000,1872.20000000,1869.39000000,666.43320000,657,False,1246699.25192300,461.90640000,863950.97532900,0
kline,1685575560003,ETHUSDT,1685575500000,1685575559999,ETHUSDT,1m,1158341993,1158342667,1869.40000000,1870.96000000,1872.20000000,1869.39000000,668.51270000,675,True,1250589.91102900,463.76450000,867427.40610500,0
kline,1685575562494,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342684,1870.95000000,1870.95000000,1870.96000000,1870.95000000,0.65280000,17,False,1221.35902200,0.28620000,535.46875200,0
kline,1685575565493,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342688,1870.95000000,1870.95000000,1870.96000000,1870.95000000,1.67710000,21,False,3137.77310700,0.28620000,535.46875200,0
kline,1685575567594,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342708,1870.95000000,1870.63000000,1870.96000000,1870.63000000,3.50310000,41,False,6553.90837800,0.28620000,535.46875200,0
kline,1685575570494,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342717,1870.95000000,1870.62000000,1870.96000000,1870.62000000,41.41470000,50,False,77472.39308800,0.52370000,979.74337700,0
kline,1685575573762,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342720,1870.95000000,1870.62000000,1870.96000000,1870.62000000,41.48170000,53,False,77597.72462800,0.52370000,979.74337700,0
kline,1685575576494,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342728,1870.95000000,1870.62000000,1870.96000000,1870.62000000,49.76730000,61,False,93097.01020400,8.17410000,15290.81112900,0
kline,1685575579007,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342736,1870.95000000,1870.62000000,1870.96000000,1870.62000000,51.69490000,69,False,96702.83196300,9.63880000,18030.72289000,0
kline,1685575582087,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342739,1870.95000000,1870.62000000,1870.96000000,1870.62000000,56.04440000,72,False,104839.09421200,9.69470000,18135.29110700,0
kline,1685575584495,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342748,1870.95000000,1870.62000000,1870.96000000,1870.62000000,65.21700000,81,False,121997.54342900,9.71520000,18173.63902200,0
kline,1685575587269,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342749,1870.95000000,1870.63000000,1870.96000000,1870.62000000,65.22820000,82,False,122018.49448500,9.72640000,18194.59007800,0
kline,1685575589365,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342757,1870.95000000,1870.62000000,1870.96000000,1870.62000000,65.97100000,90,False,123407.99757300,10.38160000,19420.22685400,0
kline,1685575592360,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342761,1870.95000000,1870.63000000,1870.96000000,1870.62000000,67.35920000,94,False,126004.80598300,11.75420000,21987.85359200,0
kline,1685575594495,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342783,1870.95000000,1870.40000000,1870.96000000,1870.40000000,81.04830000,116,False,151611.32232500,11.75420000,21987.85359200,0
kline,1685575598924,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342784,1870.95000000,1870.40000000,1870.96000000,1870.40000000,81.30720000,117,False,152095.56888500,11.75420000,21987.85359200,0
kline,1685575601942,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342789,1870.95000000,1870.41000000,1870.96000000,1870.40000000,81.92170000,122,False,153244.93552900,12.33860000,23080.92119600,0
kline,1685575604496,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342790,1870.95000000,1870.40000000,1870.96000000,1870.40000000,81.93000000,123,False,153260.45984900,12.33860000,23080.92119600,0
kline,1685575606886,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342792,1870.95000000,1870.40000000,1870.96000000,1870.40000000,81.99600000,125,False,153383.90682600,12.39630000,23188.84385300,0
kline,1685575608957,ETHUSDT,1685575560000,1685575619999,ETHUSDT,1m,1158342668,1158342797,1870.95000000,1870.41000000,1870.96000000,1870.40000000,84.13620000,130,False,157386.93834500,12.54020000,23457.99585200,0
